rollup_key,rollup_scope,rollup_value,institution,country,country_code,role,trainee_category,program_name,lifecycle_code,projected_refresh_date,contract_count,person_count,program_count,expected_advancement_contract_count,expected_completion_contract_count,source_refresh_contract_count,manual_review_contract_count,carry_forward_contract_count,stale_by_refresh_count,fresh_observation_required_count,auto_classifiable_transition_count,dominant_next_refresh_contract,dominant_diff_readiness_status,guardrail_status,stale_information_policy,recommended_operator_action,evidence_json
training_temporal_contract_rollup_8a8766745ef6d8ea5c8e,program_role,Colon and Rectal Surgery Fellowship::fellow,University of Pennsylvania Health System / Perelman School of Medicine,United States,US,fellow,fellow,Colon and Rectal Surgery Fellowship,US_GME_FELLOWSHIP_1Y,2027-08-15,1,1,1,0,0,1,0,0,1,1,0,retain_only_if_fresh_source_reobserves,diff_source_refresh_bound,source_refresh_bound,do_not_carry_forward_stale_rows_without_fresh_source_observations,refresh_sources_before_next_diff,"{""derived_from"": [""training_temporal_contracts""], ""diff_readiness_status_counts"": {""diff_source_refresh_bound"": 1}, ""next_refresh_contract_counts"": {""retain_only_if_fresh_source_reobserves"": 1}}"
training_temporal_contract_rollup_fc937306c7a51a176bd2,program_role,Combined Internal Medicine-Dermatology Residency::resident,University of Pennsylvania Health System / Perelman School of Medicine,United States,US,resident,resident,Combined Internal Medicine-Dermatology Residency,US_GME_RESIDENCY_4Y,2027-08-15,7,5,1,6,1,0,0,0,7,7,7,advance_only_if_fresh_expected_stage_observed,diff_expected_change_classifiable,deterministic_with_fresh_evidence,completion_absence_is_classifiable_after_stale_after_with_fresh_refresh,reconcile_expected_advancements_and_completion_absences,"{""derived_from"": [""training_temporal_contracts""], ""diff_readiness_status_counts"": {""diff_expected_change_classifiable"": 7}, ""next_refresh_contract_counts"": {""advance_only_if_fresh_expected_stage_observed"": 6, ""complete_or_alumni_only_if_absent_after_stale_or_endpoint_observed"": 1}}"
training_temporal_contract_rollup_b7327ae1afcc15f9aacf,program_role,Craniofacial Surgery Fellowship::fellow,University of Pennsylvania Health System / Perelman School of Medicine,United States,US,fellow,fellow,Craniofacial Surgery Fellowship,US_GME_FELLOWSHIP_1Y,2027-08-15,1,1,1,0,0,1,0,0,1,1,0,retain_only_if_fresh_source_reobserves,diff_source_refresh_bound,source_refresh_bound,do_not_carry_forward_stale_rows_without_fresh_source_observations,refresh_sources_before_next_diff,"{""derived_from"": [""training_temporal_contracts""], ""diff_readiness_status_counts"": {""diff_source_refresh_bound"": 1}, ""next_refresh_contract_counts"": {""retain_only_if_fresh_source_reobserves"": 1}}"
training_temporal_contract_rollup_14cf7b8d248a6239f68c,program_role,Cytopathology Fellowship::fellow,University of Pennsylvania Health System / Perelman School of Medicine,United States,US,fellow,fellow,Cytopathology Fellowship,US_GME_FELLOWSHIP_DURATION_UNKNOWN,2027-08-15,2,2,1,0,0,2,0,0,2,2,0,retain_only_if_fresh_source_reobserves,diff_source_refresh_bound,source_refresh_bound,do_not_carry_forward_stale_rows_without_fresh_source_observations,refresh_sources_before_next_diff,"{""derived_from"": [""training_temporal_contracts""], ""diff_readiness_status_counts"": {""diff_source_refresh_bound"": 2}, ""next_refresh_contract_counts"": {""retain_only_if_fresh_source_reobserves"": 2}}"
training_temporal_contract_rollup_6a153b4623ef24dba750,program_role,Diagnostic Radiology Residency::resident,University of Pennsylvania Health System / Perelman School of Medicine,United States,US,resident,resident,Diagnostic Radiology Residency,US_GME_RESIDENCY_5Y,2027-08-15,54,54,1,0,0,54,0,0,54,54,0,retain_only_if_fresh_source_reobserves,diff_source_refresh_bound,source_refresh_bound,do_not_carry_forward_stale_rows_without_fresh_source_observations,refresh_sources_before_next_diff,"{""derived_from"": [""training_temporal_contracts""], ""diff_readiness_status_counts"": {""diff_source_refresh_bound"": 54}, ""next_refresh_contract_counts"": {""retain_only_if_fresh_source_reobserves"": 54}}"
training_temporal_contract_rollup_c9672cff52f609eba79f,program_role,"Endocrinology, Diabetes and Metabolism Fellowship::fellow",University of Pennsylvania Health System / Perelman School of Medicine,United States,US,fellow,fellow,"Endocrinology, Diabetes and Metabolism Fellowship",none,2027-08-15,21,21,1,4,4,0,0,13,8,8,8,retain_until_fresh_source_contradiction,diff_no_change_expected,deterministic_with_fresh_evidence,completion_absence_is_classifiable_after_stale_after_with_fresh_refresh,reconcile_expected_advancements_and_completion_absences,"{""derived_from"": [""training_temporal_contracts""], ""diff_readiness_status_counts"": {""diff_expected_change_classifiable"": 8, ""diff_no_change_expected"": 13}, ""next_refresh_contract_counts"": {""advance_only_if_fresh_expected_stage_observed"": 4, ""complete_or_alumni_only_if_absent_after_stale_or_endpoint_observed"": 4, ""retain_until_fresh_source_contradiction"": 13}}"
training_temporal_contract_rollup_ec1e91aceb5948efba82,program_role,Facial Plastic and Reconstructive Surgery Fellowship::fellow,University of Pennsylvania Health System / Perelman School of Medicine,United States,US,fellow,fellow,Facial Plastic and Reconstructive Surgery Fellowship,US_GME_FELLOWSHIP_1Y,2027-08-15,1,1,1,0,0,1,0,0,1,1,0,retain_only_if_fresh_source_reobserves,diff_source_refresh_bound,source_refresh_bound,do_not_carry_forward_stale_rows_without_fresh_source_observations,refresh_sources_before_next_diff,"{""derived_from"": [""training_temporal_contracts""], ""diff_readiness_status_counts"": {""diff_source_refresh_bound"": 1}, ""next_refresh_contract_counts"": {""retain_only_if_fresh_source_reobserves"": 1}}"
training_temporal_contract_rollup_bccbbf1ca24995c83e7a,program_role,Family Medicine Residency::resident,University of Pennsylvania Health System / Perelman School of Medicine,United States,US,resident,resident,Family Medicine Residency,US_GME_RESIDENCY_3Y,2027-08-15,35,35,1,23,12,0,0,0,35,35,35,advance_only_if_fresh_expected_stage_observed,diff_expected_change_classifiable,deterministic_with_fresh_evidence,completion_absence_is_classifiable_after_stale_after_with_fresh_refresh,reconcile_expected_advancements_and_completion_absences,"{""derived_from"": [""training_temporal_contracts""], ""diff_readiness_status_counts"": {""diff_expected_change_classifiable"": 35}, ""next_refresh_contract_counts"": {""advance_only_if_fresh_expected_stage_observed"": 23, ""complete_or_alumni_only_if_absent_after_stale_or_endpoint_observed"": 12}}"
training_temporal_contract_rollup_b3638ca6ffad1fe6cc0f,program_role,Foot and Ankle Fellowship::fellow,University of Pennsylvania Health System / Perelman School of Medicine,United States,US,fellow,fellow,Foot and Ankle Fellowship,US_GME_FELLOWSHIP_1Y,2027-08-15,2,2,1,0,0,2,0,0,2,2,0,retain_only_if_fresh_source_reobserves,diff_source_refresh_bound,source_refresh_bound,do_not_carry_forward_stale_rows_without_fresh_source_observations,refresh_sources_before_next_diff,"{""derived_from"": [""training_temporal_contracts""], ""diff_readiness_status_counts"": {""diff_source_refresh_bound"": 2}, ""next_refresh_contract_counts"": {""retain_only_if_fresh_source_reobserves"": 2}}"
training_temporal_contract_rollup_06c74f73b5d71c05a596,program_role,GI/Hepatic Pathology Fellowship::fellow,University of Pennsylvania Health System / Perelman School of Medicine,United States,US,fellow,fellow,GI/Hepatic Pathology Fellowship,US_GME_FELLOWSHIP_DURATION_UNKNOWN,2027-08-15,2,2,1,0,0,2,0,0,2,2,0,retain_only_if_fresh_source_reobserves,diff_source_refresh_bound,source_refresh_bound,do_not_carry_forward_stale_rows_without_fresh_source_observations,refresh_sources_before_next_diff,"{""derived_from"": [""training_temporal_contracts""], ""diff_readiness_status_counts"": {""diff_source_refresh_bound"": 2}, ""next_refresh_contract_counts"": {""retain_only_if_fresh_source_reobserves"": 2}}"
training_temporal_contract_rollup_caa6b5e9530a092678a2,program_role,Gastroenterology and Hepatology Fellowship::fellow,University of Pennsylvania Health System / Perelman School of Medicine,United States,US,fellow,fellow,Gastroenterology and Hepatology Fellowship,US_GME_FELLOWSHIP_3Y,2027-08-15,23,23,1,16,7,0,0,0,23,23,23,advance_only_if_fresh_expected_stage_observed,diff_expected_change_classifiable,deterministic_with_fresh_evidence,completion_absence_is_classifiable_after_stale_after_with_fresh_refresh,reconcile_expected_advancements_and_completion_absences,"{""derived_from"": [""training_temporal_contracts""], ""diff_readiness_status_counts"": {""diff_expected_change_classifiable"": 23}, ""next_refresh_contract_counts"": {""advance_only_if_fresh_expected_stage_observed"": 16, ""complete_or_alumni_only_if_absent_after_stale_or_endpoint_observed"": 7}}"
training_temporal_contract_rollup_0836f4c2a3f8bbd17e5f,program_role,General Surgery Residency::resident,University of Pennsylvania Health System / Perelman School of Medicine,United States,US,resident,resident,General Surgery Residency,US_GME_RESIDENCY_5Y,2027-08-15,75,75,1,36,13,26,0,0,75,75,49,advance_only_if_fresh_expected_stage_observed,diff_expected_change_classifiable,source_refresh_bound,do_not_carry_forward_stale_rows_without_fresh_source_observations,refresh_sources_before_next_diff,"{""derived_from"": [""training_temporal_contracts""], ""diff_readiness_status_counts"": {""diff_expected_change_classifiable"": 49, ""diff_source_refresh_bound"": 26}, ""next_refresh_contract_counts"": {""advance_only_if_fresh_expected_stage_observed"": 36, ""complete_or_alumni_only_if_absent_after_stale_or_endpoint_observed"": 13, ""retain_only_if_fresh_source_reobserves"": 26}}"
training_temporal_contract_rollup_71adf967a679060bb7f6,program_role,Geriatric Medicine Fellowship::fellow,University of Pennsylvania Health System / Perelman School of Medicine,United States,US,fellow,fellow,Geriatric Medicine Fellowship,US_GME_FELLOWSHIP_1Y,2027-08-15,3,3,1,0,0,2,1,0,3,3,0,retain_only_if_fresh_source_reobserves,diff_source_refresh_bound,review_bound,do_not_auto_mutate_rows_in_this_scope_until_review_queue_is_resolved,resolve_review_bound_lifecycle_or_source_labels,"{""derived_from"": [""training_temporal_contracts""], ""diff_readiness_status_counts"": {""diff_review_bound"": 1, ""diff_source_refresh_bound"": 2}, ""next_refresh_contract_counts"": {""do_not_mutate_without_review"": 1, ""retain_only_if_fresh_source_reobserves"": 2}}"
training_temporal_contract_rollup_68b900b3b35012af90c5,program_role,Gynecologic Oncology Fellowship::fellow,University of Pennsylvania Health System / Perelman School of Medicine,United States,US,fellow,fellow,Gynecologic Oncology Fellowship,US_GME_FELLOWSHIP_DURATION_UNKNOWN,2027-08-15,6,6,1,0,0,6,0,0,6,6,0,retain_only_if_fresh_source_reobserves,diff_source_refresh_bound,source_refresh_bound,do_not_carry_forward_stale_rows_without_fresh_source_observations,refresh_sources_before_next_diff,"{""derived_from"": [""training_temporal_contracts""], ""diff_readiness_status_counts"": {""diff_source_refresh_bound"": 6}, ""next_refresh_contract_counts"": {""retain_only_if_fresh_source_reobserves"": 6}}"
training_temporal_contract_rollup_c8dd08d37797ed3c8831,program_role,Hand Surgery Fellowship::fellow,University of Pennsylvania Health System / Perelman School of Medicine,United States,US,fellow,fellow,Hand Surgery Fellowship,US_GME_FELLOWSHIP_1Y,2027-08-15,2,2,1,0,0,2,0,0,2,2,0,retain_only_if_fresh_source_reobserves,diff_source_refresh_bound,source_refresh_bound,do_not_carry_forward_stale_rows_without_fresh_source_observations,refresh_sources_before_next_diff,"{""derived_from"": [""training_temporal_contracts""], ""diff_readiness_status_counts"": {""diff_source_refresh_bound"": 2}, ""next_refresh_contract_counts"": {""retain_only_if_fresh_source_reobserves"": 2}}"
training_temporal_contract_rollup_4ee712fb160ec2586ba9,program_role,"Head and Neck Surgical Oncology, Microvascular Reconstruction, and Robotic Surgery Fellowship::fellow",University of Pennsylvania Health System / Perelman School of Medicine,United States,US,fellow,fellow,"Head and Neck Surgical Oncology, Microvascular Reconstruction, and Robotic Surgery Fellowship",US_GME_FELLOWSHIP_1Y,2027-08-15,2,2,1,0,0,2,0,0,2,2,0,retain_only_if_fresh_source_reobserves,diff_source_refresh_bound,source_refresh_bound,do_not_carry_forward_stale_rows_without_fresh_source_observations,refresh_sources_before_next_diff,"{""derived_from"": [""training_temporal_contracts""], ""diff_readiness_status_counts"": {""diff_source_refresh_bound"": 2}, ""next_refresh_contract_counts"": {""retain_only_if_fresh_source_reobserves"": 2}}"
training_temporal_contract_rollup_3e1af2e05ea752858465,program_role,Hematology/Oncology Fellowship::fellow,University of Pennsylvania Health System / Perelman School of Medicine,United States,US,fellow,fellow,Hematology/Oncology Fellowship,US_GME_FELLOWSHIP_3Y,2027-08-15,32,32,1,18,9,5,0,0,32,32,27,advance_only_if_fresh_expected_stage_observed,diff_expected_change_classifiable,source_refresh_bound,do_not_carry_forward_stale_rows_without_fresh_source_observations,refresh_sources_before_next_diff,"{""derived_from"": [""training_temporal_contracts""], ""diff_readiness_status_counts"": {""diff_expected_change_classifiable"": 27, ""diff_source_refresh_bound"": 5}, ""next_refresh_contract_counts"": {""advance_only_if_fresh_expected_stage_observed"": 18, ""complete_or_alumni_only_if_absent_after_stale_or_endpoint_observed"": 9, ""retain_only_if_fresh_source_reobserves"": 5}}"
training_temporal_contract_rollup_737c7520b72c779492a5,program_role,Hematopathology Fellowship::fellow,University of Pennsylvania Health System / Perelman School of Medicine,United States,US,fellow,fellow,Hematopathology Fellowship,US_GME_FELLOWSHIP_DURATION_UNKNOWN,2027-08-15,4,4,1,0,0,4,0,0,4,4,0,retain_only_if_fresh_source_reobserves,diff_source_refresh_bound,source_refresh_bound,do_not_carry_forward_stale_rows_without_fresh_source_observations,refresh_sources_before_next_diff,"{""derived_from"": [""training_temporal_contracts""], ""diff_readiness_status_counts"": {""diff_source_refresh_bound"": 4}, ""next_refresh_contract_counts"": {""retain_only_if_fresh_source_reobserves"": 4}}"
training_temporal_contract_rollup_961dacfd206945a7a1d4,program_role,Hospice and Palliative Medicine Fellowship::fellow,University of Pennsylvania Health System / Perelman School of Medicine,United States,US,fellow,fellow,Hospice and Palliative Medicine Fellowship,US_GME_FELLOWSHIP_1Y,2027-08-15,5,5,1,0,0,5,0,0,5,5,0,retain_only_if_fresh_source_reobserves,diff_source_refresh_bound,source_refresh_bound,do_not_carry_forward_stale_rows_without_fresh_source_observations,refresh_sources_before_next_diff,"{""derived_from"": [""training_temporal_contracts""], ""diff_readiness_status_counts"": {""diff_source_refresh_bound"": 5}, ""next_refresh_contract_counts"": {""retain_only_if_fresh_source_reobserves"": 5}}"
training_temporal_contract_rollup_f384560b049e8a82fadb,program_role,Infectious Diseases Fellowship::fellow,University of Pennsylvania Health System / Perelman School of Medicine,United States,US,fellow,fellow,Infectious Diseases Fellowship,US_GME_FELLOWSHIP_2Y,2027-08-15,17,15,1,6,6,3,2,0,17,17,12,advance_only_if_fresh_expected_stage_observed,diff_expected_change_classifiable,review_bound,do_not_auto_mutate_rows_in_this_scope_until_review_queue_is_resolved,resolve_review_bound_lifecycle_or_source_labels,"{""derived_from"": [""training_temporal_contracts""], ""diff_readiness_status_counts"": {""diff_expected_change_classifiable"": 12, ""diff_review_bound"": 2, ""diff_source_refresh_bound"": 3}, ""next_refresh_contract_counts"": {""advance_only_if_fresh_expected_stage_observed"": 6, ""complete_or_alumni_only_if_absent_after_stale_or_endpoint_observed"": 6, ""do_not_mutate_without_review"": 2, ""retain_only_if_fresh_source_reobserves"": 3}}"
training_temporal_contract_rollup_5c5d891cb0f1b811582a,program_role,Internal Medicine Physician-Scientist Pathway::resident,University of Pennsylvania Health System / Perelman School of Medicine,United States,US,resident,resident,Internal Medicine Physician-Scientist Pathway,US_GME_RESIDENCY_3Y,2027-08-15,27,15,1,25,2,0,0,0,27,27,27,advance_only_if_fresh_expected_stage_observed,diff_expected_change_classifiable,deterministic_with_fresh_evidence,completion_absence_is_classifiable_after_stale_after_with_fresh_refresh,reconcile_expected_advancements_and_completion_absences,"{""derived_from"": [""training_temporal_contracts""], ""diff_readiness_status_counts"": {""diff_expected_change_classifiable"": 27}, ""next_refresh_contract_counts"": {""advance_only_if_fresh_expected_stage_observed"": 25, ""complete_or_alumni_only_if_absent_after_stale_or_endpoint_observed"": 2}}"
training_temporal_contract_rollup_7ab447f9ff241ec5902e,program_role,Internal Medicine Primary Care Residency::resident,University of Pennsylvania Health System / Perelman School of Medicine,United States,US,resident,resident,Internal Medicine Primary Care Residency,US_GME_RESIDENCY_3Y,2027-08-15,21,21,1,14,7,0,0,0,21,21,21,advance_only_if_fresh_expected_stage_observed,diff_expected_change_classifiable,deterministic_with_fresh_evidence,completion_absence_is_classifiable_after_stale_after_with_fresh_refresh,reconcile_expected_advancements_and_completion_absences,"{""derived_from"": [""training_temporal_contracts""], ""diff_readiness_status_counts"": {""diff_expected_change_classifiable"": 21}, ""next_refresh_contract_counts"": {""advance_only_if_fresh_expected_stage_observed"": 14, ""complete_or_alumni_only_if_absent_after_stale_or_endpoint_observed"": 7}}"
training_temporal_contract_rollup_7c362aea0f99c8367c7c,program_role,Internal Medicine Residency - Global Health Equities Track::fellow,University of Pennsylvania Health System / Perelman School of Medicine,United States,US,fellow,fellow,Internal Medicine Residency - Global Health Equities Track,US_GME_FELLOWSHIP_DURATION_UNKNOWN,2027-08-15,4,2,1,0,0,0,4,0,4,4,0,do_not_mutate_without_review,diff_review_bound,review_bound,do_not_auto_mutate_rows_in_this_scope_until_review_queue_is_resolved,resolve_review_bound_lifecycle_or_source_labels,"{""derived_from"": [""training_temporal_contracts""], ""diff_readiness_status_counts"": {""diff_review_bound"": 4}, ""next_refresh_contract_counts"": {""do_not_mutate_without_review"": 4}}"
training_temporal_contract_rollup_a1712f57037d8d4e5d44,program_role,Internal Medicine Residency - Global Health Equities Track::resident,University of Pennsylvania Health System / Perelman School of Medicine,United States,US,resident,resident,Internal Medicine Residency - Global Health Equities Track,US_GME_RESIDENCY_3Y,2027-08-15,32,20,1,9,15,0,8,0,32,32,24,complete_or_alumni_only_if_absent_after_stale_or_endpoint_observed,diff_expected_change_classifiable,review_bound,do_not_auto_mutate_rows_in_this_scope_until_review_queue_is_resolved,resolve_review_bound_lifecycle_or_source_labels,"{""derived_from"": [""training_temporal_contracts""], ""diff_readiness_status_counts"": {""diff_expected_change_classifiable"": 24, ""diff_review_bound"": 8}, ""next_refresh_contract_counts"": {""advance_only_if_fresh_expected_stage_observed"": 9, ""complete_or_alumni_only_if_absent_after_stale_or_endpoint_observed"": 15, ""do_not_mutate_without_review"": 8}}"
training_temporal_contract_rollup_545ba2cf310d7adfdf36,program_role,Internal Medicine Residency - Healthcare Leadership in Quality Track::resident,University of Pennsylvania Health System / Perelman School of Medicine,United States,US,resident,resident,Internal Medicine Residency - Healthcare Leadership in Quality Track,US_GME_RESIDENCY_3Y,2027-08-15,29,25,1,17,12,0,0,0,29,29,29,advance_only_if_fresh_expected_stage_observed,diff_expected_change_classifiable,deterministic_with_fresh_evidence,completion_absence_is_classifiable_after_stale_after_with_fresh_refresh,reconcile_expected_advancements_and_completion_absences,"{""derived_from"": [""training_temporal_contracts""], ""diff_readiness_status_counts"": {""diff_expected_change_classifiable"": 29}, ""next_refresh_contract_counts"": {""advance_only_if_fresh_expected_stage_observed"": 17, ""complete_or_alumni_only_if_absent_after_stale_or_endpoint_observed"": 12}}"
training_temporal_contract_rollup_c86eb9c7c2cf25b18e3a,program_role,Internal Medicine Residency - Medical Education Leadership Track::resident,University of Pennsylvania Health System / Perelman School of Medicine,United States,US,resident,resident,Internal Medicine Residency - Medical Education Leadership Track,US_GME_RESIDENCY_3Y,2027-08-15,13,9,1,2,9,0,2,0,13,13,11,complete_or_alumni_only_if_absent_after_stale_or_endpoint_observed,diff_expected_change_classifiable,review_bound,do_not_auto_mutate_rows_in_this_scope_until_review_queue_is_resolved,resolve_review_bound_lifecycle_or_source_labels,"{""derived_from"": [""training_temporal_contracts""], ""diff_readiness_status_counts"": {""diff_expected_change_classifiable"": 11, ""diff_review_bound"": 2}, ""next_refresh_contract_counts"": {""advance_only_if_fresh_expected_stage_observed"": 2, ""complete_or_alumni_only_if_absent_after_stale_or_endpoint_observed"": 9, ""do_not_mutate_without_review"": 2}}"
training_temporal_contract_rollup_d2f813a6e3540246e4fc,program_role,Internal Medicine Residency::resident,University of Pennsylvania Health System / Perelman School of Medicine,United States,US,resident,resident,Internal Medicine Residency,US_GME_RESIDENCY_3Y,2027-08-15,194,173,1,144,50,0,0,0,194,194,194,advance_only_if_fresh_expected_stage_observed,diff_expected_change_classifiable,deterministic_with_fresh_evidence,completion_absence_is_classifiable_after_stale_after_with_fresh_refresh,reconcile_expected_advancements_and_completion_absences,"{""derived_from"": [""training_temporal_contracts""], ""diff_readiness_status_counts"": {""diff_expected_change_classifiable"": 194}, ""next_refresh_contract_counts"": {""advance_only_if_fresh_expected_stage_observed"": 144, ""complete_or_alumni_only_if_absent_after_stale_or_endpoint_observed"": 50}}"
training_temporal_contract_rollup_3335ddd1827b9f25f85d,program_role,Interventional Cardiology Fellowship::fellow,University of Pennsylvania Health System / Perelman School of Medicine,United States,US,fellow,fellow,Interventional Cardiology Fellowship,US_GME_FELLOWSHIP_1Y,2027-08-15,4,4,1,0,0,4,0,0,4,4,0,retain_only_if_fresh_source_reobserves,diff_source_refresh_bound,source_refresh_bound,do_not_carry_forward_stale_rows_without_fresh_source_observations,refresh_sources_before_next_diff,"{""derived_from"": [""training_temporal_contracts""], ""diff_readiness_status_counts"": {""diff_source_refresh_bound"": 4}, ""next_refresh_contract_counts"": {""retain_only_if_fresh_source_reobserves"": 4}}"
training_temporal_contract_rollup_e7107f366e348fa1ac0a,program_role,Interventional Radiology Integrated Residency::resident,University of Pennsylvania Health System / Perelman School of Medicine,United States,US,resident,resident,Interventional Radiology Integrated Residency,US_GME_RESIDENCY_6Y,2027-08-15,19,19,1,0,0,19,0,0,19,19,0,retain_only_if_fresh_source_reobserves,diff_source_refresh_bound,source_refresh_bound,do_not_carry_forward_stale_rows_without_fresh_source_observations,refresh_sources_before_next_diff,"{""derived_from"": [""training_temporal_contracts""], ""diff_readiness_status_counts"": {""diff_source_refresh_bound"": 19}, ""next_refresh_contract_counts"": {""retain_only_if_fresh_source_reobserves"": 19}}"
training_temporal_contract_rollup_d1213f1baef6a277bad2,program_role,Maternal Fetal Medicine Fellowship::fellow,University of Pennsylvania Health System / Perelman School of Medicine,United States,US,fellow,fellow,Maternal Fetal Medicine Fellowship,US_GME_FELLOWSHIP_DURATION_UNKNOWN,2027-08-15,8,8,1,0,0,0,8,0,8,8,0,do_not_mutate_without_review,diff_review_bound,review_bound,do_not_auto_mutate_rows_in_this_scope_until_review_queue_is_resolved,resolve_review_bound_lifecycle_or_source_labels,"{""derived_from"": [""training_temporal_contracts""], ""diff_readiness_status_counts"": {""diff_review_bound"": 8}, ""next_refresh_contract_counts"": {""do_not_mutate_without_review"": 8}}"
training_temporal_contract_rollup_c3c683cb678e9155eb73,program_role,Medical Scientist Training Program::medical_student,University of Pennsylvania Health System / Perelman School of Medicine,United States,US,medical_student,medical_student,Medical Scientist Training Program,US_MD_PHD_MSTP_VARIABLE,2027-08-15,225,225,1,0,0,225,0,0,225,225,0,retain_only_if_fresh_source_reobserves,diff_source_refresh_bound,source_refresh_bound,do_not_carry_forward_stale_rows_without_fresh_source_observations,refresh_sources_before_next_diff,"{""derived_from"": [""training_temporal_contracts""], ""diff_readiness_status_counts"": {""diff_source_refresh_bound"": 225}, ""next_refresh_contract_counts"": {""retain_only_if_fresh_source_reobserves"": 225}}"
training_temporal_contract_rollup_9eaec561d7f6769453be,program_role,Microvascular Reconstructive Surgery Fellowship::fellow,University of Pennsylvania Health System / Perelman School of Medicine,United States,US,fellow,fellow,Microvascular Reconstructive Surgery Fellowship,US_GME_FELLOWSHIP_1Y,2027-08-15,5,5,1,0,0,5,0,0,5,5,0,retain_only_if_fresh_source_reobserves,diff_source_refresh_bound,source_refresh_bound,do_not_carry_forward_stale_rows_without_fresh_source_observations,refresh_sources_before_next_diff,"{""derived_from"": [""training_temporal_contracts""], ""diff_readiness_status_counts"": {""diff_source_refresh_bound"": 5}, ""next_refresh_contract_counts"": {""retain_only_if_fresh_source_reobserves"": 5}}"
training_temporal_contract_rollup_43c08503a6dabf47af74,program_role,Molecular Genetic Pathology Fellowship::fellow,University of Pennsylvania Health System / Perelman School of Medicine,United States,US,fellow,fellow,Molecular Genetic Pathology Fellowship,US_GME_FELLOWSHIP_DURATION_UNKNOWN,2027-08-15,2,2,1,0,0,2,0,0,2,2,0,retain_only_if_fresh_source_reobserves,diff_source_refresh_bound,source_refresh_bound,do_not_carry_forward_stale_rows_without_fresh_source_observations,refresh_sources_before_next_diff,"{""derived_from"": [""training_temporal_contracts""], ""diff_readiness_status_counts"": {""diff_source_refresh_bound"": 2}, ""next_refresh_contract_counts"": {""retain_only_if_fresh_source_reobserves"": 2}}"
training_temporal_contract_rollup_1964b787eec6745f843d,program_role,Nephrology Fellowship::fellow,University of Pennsylvania Health System / Perelman School of Medicine,United States,US,fellow,fellow,Nephrology Fellowship,US_GME_FELLOWSHIP_2Y,2027-08-15,22,22,1,9,7,6,0,0,22,22,16,advance_only_if_fresh_expected_stage_observed,diff_expected_change_classifiable,source_refresh_bound,do_not_carry_forward_stale_rows_without_fresh_source_observations,refresh_sources_before_next_diff,"{""derived_from"": [""training_temporal_contracts""], ""diff_readiness_status_counts"": {""diff_expected_change_classifiable"": 16, ""diff_source_refresh_bound"": 6}, ""next_refresh_contract_counts"": {""advance_only_if_fresh_expected_stage_observed"": 9, ""complete_or_alumni_only_if_absent_after_stale_or_endpoint_observed"": 7, ""retain_only_if_fresh_source_reobserves"": 6}}"
training_temporal_contract_rollup_f3657233331e18e76133,program_role,Neurological Surgery Residency::resident,University of Pennsylvania Health System / Perelman School of Medicine,United States,US,resident,resident,Neurological Surgery Residency,US_GME_RESIDENCY_7Y,2027-08-15,21,21,1,18,3,0,0,0,21,21,21,advance_only_if_fresh_expected_stage_observed,diff_expected_change_classifiable,deterministic_with_fresh_evidence,completion_absence_is_classifiable_after_stale_after_with_fresh_refresh,reconcile_expected_advancements_and_completion_absences,"{""derived_from"": [""training_temporal_contracts""], ""diff_readiness_status_counts"": {""diff_expected_change_classifiable"": 21}, ""next_refresh_contract_counts"": {""advance_only_if_fresh_expected_stage_observed"": 18, ""complete_or_alumni_only_if_absent_after_stale_or_endpoint_observed"": 3}}"
training_temporal_contract_rollup_9af5c4744e725e977a7a,program_role,Neurology Residency::resident,University of Pennsylvania Health System / Perelman School of Medicine,United States,US,resident,resident,Neurology Residency,US_GME_RESIDENCY_5Y,2027-08-15,54,54,1,0,0,54,0,0,54,54,0,retain_only_if_fresh_source_reobserves,diff_source_refresh_bound,source_refresh_bound,do_not_carry_forward_stale_rows_without_fresh_source_observations,refresh_sources_before_next_diff,"{""derived_from"": [""training_temporal_contracts""], ""diff_readiness_status_counts"": {""diff_source_refresh_bound"": 54}, ""next_refresh_contract_counts"": {""retain_only_if_fresh_source_reobserves"": 54}}"
training_temporal_contract_rollup_5e13cf1cdb49defa6863,program_role,Neuropathology Fellowship::fellow,University of Pennsylvania Health System / Perelman School of Medicine,United States,US,fellow,fellow,Neuropathology Fellowship,US_GME_FELLOWSHIP_DURATION_UNKNOWN,2027-08-15,2,2,1,0,0,2,0,0,2,2,0,retain_only_if_fresh_source_reobserves,diff_source_refresh_bound,source_refresh_bound,do_not_carry_forward_stale_rows_without_fresh_source_observations,refresh_sources_before_next_diff,"{""derived_from"": [""training_temporal_contracts""], ""diff_readiness_status_counts"": {""diff_source_refresh_bound"": 2}, ""next_refresh_contract_counts"": {""retain_only_if_fresh_source_reobserves"": 2}}"
training_temporal_contract_rollup_f80385ce09095fa3d7fa,program_role,Neuroradiology Fellowship::fellow,University of Pennsylvania Health System / Perelman School of Medicine,United States,US,fellow,fellow,Neuroradiology Fellowship,US_GME_FELLOWSHIP_1Y,2027-08-15,11,11,1,0,0,11,0,0,11,11,0,retain_only_if_fresh_source_reobserves,diff_source_refresh_bound,source_refresh_bound,do_not_carry_forward_stale_rows_without_fresh_source_observations,refresh_sources_before_next_diff,"{""derived_from"": [""training_temporal_contracts""], ""diff_readiness_status_counts"": {""diff_source_refresh_bound"": 11}, ""next_refresh_contract_counts"": {""retain_only_if_fresh_source_reobserves"": 11}}"
