candidate_key,organization_key,canonical_name,category,mention_count,source_name,query,identifier_type,identifier_value,candidate_name,candidate_types,candidate_country,candidate_links,match_status,confidence,match_reasons,evidence_json,audited_at
org_identifier_candidate_b630868176e97b63,org_medical-school-washington-university-school-medi_06728f44920b,Washington University School of Medicine,medical_school,6,ROR,Washington University School of Medicine,ror,https://ror.org/02nd9e057,Ross University School of Medicine,education,Barbados,http://www.rossu.edu/medical-school/; https://en.wikipedia.org/wiki/Ross_University_School_of_Medicine,low_signal_identifier_candidate,0.55,best_alias=Ross University School of Medicine; name_ratio=0.838; query_token_coverage=0.750; candidate_token_coverage=0.750; token_jaccard=0.600; identity_token_overlap=0; identity_token_jaccard=0.000; best_context_alias=Jackson Memorial Hospital; context_name_ratio=0.308; context_token_jaccard=0.000; medical_school_candidate_needs_name_review; ror_type_education,"{""best_alias"": ""Ross University School of Medicine"", ""candidate_aliases"": [""RUSM"", ""Ross University School of Medicine"", ""University Of Dominica School of Medicine"", ""Jackson Memorial Hospital""], ""candidate_external_ids"": [{""all"": [""grid.464669.f""], ""preferred"": ""grid.464669.f"", ""type"": ""grid""}, {""all"": [""0000 0004 0570 834X""], ""preferred"": null, ""type"": ""isni""}, {""all"": [""Q7369684""], ""preferred"": null, ""type"": ""wikidata""}], ""candidate_relationships"": [{""id"": ""https://ror.org/02y070a55"", ""label"": ""Jackson Memorial Hospital"", ""type"": ""related""}], ""ror_number_of_results"": 31895, ""ror_request_url"": ""https://api.ror.org/organizations?query=Washington+University+School+of+Medicine&page=1"", ""ror_time_taken"": 52, ""source_payload_version"": ""ror_api_v2""}",2026-06-02T09:25:03.653647+00:00
org_identifier_candidate_7811cf84c3222805,org_medical-school-washington-university-school-medi_06728f44920b,Washington University School of Medicine,medical_school,6,ROR,Washington University School of Medicine,ror,https://ror.org/039ygjf22,Jikei University School of Medicine,education; funder,Japan,http://www.jikei.ac.jp/eng/; http://en.wikipedia.org/wiki/Jikei_University_School_of_Medicine,low_signal_identifier_candidate,0.55,best_alias=Jikei University School of Medicine; name_ratio=0.827; query_token_coverage=0.750; candidate_token_coverage=0.750; token_jaccard=0.600; identity_token_overlap=0; identity_token_jaccard=0.000; best_context_alias=The Jikei University Hospital; context_name_ratio=0.493; context_token_jaccard=0.167; medical_school_candidate_needs_name_review; ror_type_education,"{""best_alias"": ""Jikei University School of Medicine"", ""candidate_aliases"": [""Jikei University School of Medicine"", ""Tōkyō jikei kai ika daigaku"", ""東京慈恵会医科大学"", ""Jikei University Kashiwa hospital"", ""Katsushika Medical Center"", ""The Jikei University Hospital""], ""candidate_external_ids"": [{""all"": [""501100007962""], ""preferred"": null, ""type"": ""fundref""}, {""all"": [""grid.411898.d""], ""preferred"": ""grid.411898.d"", ""type"": ""grid""}, {""all"": [""0000 0001 0661 2073""], ""preferred"": null, ""type"": ""isni""}, {""all"": [""Q6192593""], ""preferred"": null, ""type"": ""wikidata""}], ""candidate_relationships"": [{""id"": ""https://ror.org/0491dch03"", ""label"": ""Jikei University Kashiwa hospital"", ""type"": ""related""}, {""id"": ""https://ror.org/01wxddc07"", ""label"": ""Katsushika Medical Center"", ""type"": ""related""}, {""id"": ""https://ror.org/02czd3h93"", ""label"": ""The Jikei University Hospital"", ""type"": ""related""}], ""ror_number_of_results"": 31895, ""ror_request_url"": ""https://api.ror.org/organizations?query=Washington+University+School+of+Medicine&page=1"", ""ror_time_taken"": 52, ""source_payload_version"": ""ror_api_v2""}",2026-06-02T09:25:03.653647+00:00
org_identifier_candidate_7a0ac779007de39f,org_medical-school-washington-university-school-medi_06728f44920b,Washington University School of Medicine,medical_school,6,ROR,Washington University School of Medicine,ror,https://ror.org/03zgbv316,Washington School of Psychiatry,nonprofit,United States,http://www.wspdc.org/,low_signal_identifier_candidate,0.55,best_alias=Washington School of Psychiatry; name_ratio=0.620; query_token_coverage=0.500; candidate_token_coverage=0.667; token_jaccard=0.400; identity_token_overlap=1; identity_token_jaccard=0.500; medical_school_candidate_needs_name_review; country_us,"{""best_alias"": ""Washington School of Psychiatry"", ""candidate_aliases"": [""Washington School of Psychiatry""], ""candidate_external_ids"": [{""all"": [""grid.487834.4""], ""preferred"": ""grid.487834.4"", ""type"": ""grid""}, {""all"": [""0000 0000 8794 3909""], ""preferred"": null, ""type"": ""isni""}], ""candidate_relationships"": [], ""ror_number_of_results"": 31895, ""ror_request_url"": ""https://api.ror.org/organizations?query=Washington+University+School+of+Medicine&page=1"", ""ror_time_taken"": 52, ""source_payload_version"": ""ror_api_v2""}",2026-06-02T09:25:03.653647+00:00
org_identifier_candidate_c8cb3babaf9bb3fa,org_medical-school-case-western-reserve-university_7c102c37db2f,Case Western Reserve University,medical_school,5,ROR,Case Western Reserve University,parent_ror,https://ror.org/051fd9666,Case Western Reserve University,education; funder,United States,https://case.edu; http://en.wikipedia.org/wiki/Case_Western_Reserve_University,parent_identifier_candidate,0.86,best_alias=Case Western Reserve University; name_ratio=1.000; query_token_coverage=1.000; candidate_token_coverage=1.000; token_jaccard=1.000; identity_token_overlap=3; identity_token_jaccard=1.000; exact_alias_match; candidate_names_parent_institution_not_school; ror_type_education; country_us,"{""best_alias"": ""Case Western Reserve University"", ""candidate_aliases"": [""CWRU"", ""Case"", ""Case Western Reserve"", ""Case Western Reserve University"", ""Case Comprehensive Cancer Center"", ""Clinical and Translational Science Collaborative of Northern Ohio"", ""Cleveland Clinic"", ""Cleveland Clinic Lerner College of Medicine"", ""Cleveland Institute of Music"", ""Louis Stokes Cleveland VA Medical Center"", ""MetroHealth"", ""Rainbow Babies & Children's Hospital"", ""St. Vincent Charity Hospital"", ""University Hospitals Cleveland Medical Center"", ""University Hospitals Seidman Cancer Center"", ""University Hospitals of Cleveland""], ""candidate_external_ids"": [{""all"": [""100008136"", ""100008564"", ""100008565""], ""preferred"": ""100008136"", ""type"": ""fundref""}, {""all"": [""grid.67105.35""], ""preferred"": ""grid.67105.35"", ""type"": ""grid""}, {""all"": [""0000 0001 2164 3847"", ""0000 0004 1936 7865""], ""preferred"": null, ""type"": ""isni""}, {""all"": [""Q1047060""], ""preferred"": null, ""type"": ""wikidata""}], ""candidate_relationships"": [{""id"": ""https://ror.org/00fpjq451"", ""label"": ""Case Comprehensive Cancer Center"", ""type"": ""child""}, {""id"": ""https://ror.org/03keq4b73"", ""label"": ""Clinical and Translational Science Collaborative of Northern Ohio"", ""type"": ""child""}, {""id"": ""https://ror.org/03xjacd83"", ""label"": ""Cleveland Clinic"", ""type"": ""related""}, {""id"": ""https://ror.org/02x4b0932"", ""label"": ""Cleveland Clinic Lerner College of Medicine"", ""type"": ""related""}, {""id"": ""https://ror.org/053cbsa02"", ""label"": ""Cleveland Institute of Music"", ""type"": ""related""}, {""id"": ""https://ror.org/01vrybr67"", ""label"": ""Louis Stokes Cleveland VA Medical Center"", ""type"": ""related""}, {""id"": ""https://ror.org/0377srw41"", ""label"": ""MetroHealth"", ""type"": ""related""}, {""id"": ""https://ror.org/04x495f64"", ""label"": ""Rainbow Babies & Children's Hospital"", ""type"": ""related""}, {""id"": ""https://ror.org/00dbcz291"", ""label"": ""St. Vincent Charity Hospital"", ""type"": ""related""}, {""id"": ""https://ror.org/01gc0wp38"", ""label"": ""University Hospitals Cleveland Medical Center"", ""type"": ""related""}, {""id"": ""https://ror.org/02kb97560"", ""label"": ""University Hospitals Seidman Cancer Center"", ""type"": ""related""}, {""id"": ""https://ror.org/0130jk839"", ""label"": ""University Hospitals of Cleveland"", ""type"": ""related""}], ""ror_number_of_results"": 13371, ""ror_request_url"": ""https://api.ror.org/organizations?query=Case+Western+Reserve+University&page=1"", ""ror_time_taken"": 20, ""source_payload_version"": ""ror_api_v2""}",2026-06-02T08:28:25.777709+00:00
org_identifier_candidate_433c047ae932df0a,org_medical-school-case-western-reserve-university_7c102c37db2f,Case Western Reserve University,medical_school,5,ROR,Case Western Reserve University,ror,https://ror.org/00ges3302,Western Reserve Hospital,healthcare,United States,https://www.westernreservehospital.org/; https://en.wikipedia.org/wiki/Western_Reserve_Hospital,weak_identifier_candidate,0.691,best_alias=Western Reserve Hospital; name_ratio=0.691; query_token_coverage=0.500; candidate_token_coverage=0.667; token_jaccard=0.400; identity_token_overlap=2; identity_token_jaccard=0.667; candidate_name_not_school_specific_review; ror_type_healthcare; country_us,"{""best_alias"": ""Western Reserve Hospital"", ""candidate_aliases"": [""Western Reserve Hospital""], ""candidate_external_ids"": [{""all"": [""grid.473820.a""], ""preferred"": ""grid.473820.a"", ""type"": ""grid""}, {""all"": [""0000 0004 4686 1367""], ""preferred"": null, ""type"": ""isni""}, {""all"": [""Q19866577""], ""preferred"": null, ""type"": ""wikidata""}], ""candidate_relationships"": [], ""ror_number_of_results"": 13371, ""ror_request_url"": ""https://api.ror.org/organizations?query=Case+Western+Reserve+University&page=1"", ""ror_time_taken"": 20, ""source_payload_version"": ""ror_api_v2""}",2026-06-02T08:28:25.777709+00:00
org_identifier_candidate_4d98ee1c97d3bafe,org_medical-school-case-western-reserve-university_7c102c37db2f,Case Western Reserve University,medical_school,5,ROR,Case Western Reserve University,ror,https://ror.org/00fpjq451,Case Comprehensive Cancer Center,funder; healthcare,United States,https://case.edu/cancer/; https://en.wikipedia.org/wiki/Case_Comprehensive_Cancer_Center,low_signal_identifier_candidate,0.55,best_alias=Case Western Reserve University Cancer Center; name_ratio=0.816; query_token_coverage=1.000; candidate_token_coverage=0.667; token_jaccard=0.667; identity_token_overlap=3; identity_token_jaccard=0.750; best_context_alias=Case Western Reserve University; context_name_ratio=1.000; context_token_jaccard=1.000; relationship_context_match_not_identifier_match; candidate_name_not_school_specific_review; ror_type_healthcare; country_us,"{""best_alias"": ""Case Western Reserve University Cancer Center"", ""candidate_aliases"": [""Case Comprehensive Cancer Center"", ""Case Western Cancer Center"", ""Case Western Comprehensive Cancer Center"", ""Case Western Reserve University Cancer Center"", ""Case Western Reserve University Comprehensive Cancer Center"", ""Case Western Reserve University""], ""candidate_external_ids"": [{""all"": [""100008533""], ""preferred"": ""100008533"", ""type"": ""fundref""}, {""all"": [""0000 0004 0455 2742""], ""preferred"": ""0000 0004 0455 2742"", ""type"": ""isni""}, {""all"": [""Q39050124""], ""preferred"": ""Q39050124"", ""type"": ""wikidata""}], ""candidate_relationships"": [{""id"": ""https://ror.org/051fd9666"", ""label"": ""Case Western Reserve University"", ""type"": ""parent""}], ""ror_number_of_results"": 13371, ""ror_request_url"": ""https://api.ror.org/organizations?query=Case+Western+Reserve+University&page=1"", ""ror_time_taken"": 20, ""source_payload_version"": ""ror_api_v2""}",2026-06-02T08:28:25.777709+00:00
org_identifier_candidate_7ae9c05cafad35cc,org_clinical-training-site-duke-university_44996b652787,Duke University,clinical_training_site,5,ROR,Duke University,ror,https://ror.org/00py81415,Duke University,education; funder,United States,https://duke.edu; http://en.wikipedia.org/wiki/Duke_University,strong_identifier_candidate,0.98,best_alias=Duke University; name_ratio=1.000; query_token_coverage=1.000; candidate_token_coverage=1.000; token_jaccard=1.000; identity_token_overlap=1; identity_token_jaccard=1.000; exact_alias_match; candidate_label_matches_requested_surface; ror_type_education; country_us,"{""best_alias"": ""Duke University"", ""candidate_aliases"": [""Duke University"", ""Universidad de Duke"", ""Duke Kunshan University"", ""Duke-NUS Medical School"", ""Triangle Center for Evolutionary Medicine"", ""Renaissance Computing Institute"", ""Duke Children's Hospital & Health Center"", ""Duke University Health System"", ""Duke University Hospital"", ""Durham VA Medical Center"", ""Hubbard Brook Long Term Ecological Research"", ""Moorea Coral Reef Long Term Ecological Research"", ""Center for Statistics and Applications in Forensic Evidence""], ""candidate_external_ids"": [{""all"": [""100006510"", ""100005531"", ""100008200"", ""100008936"", ""100010326"", ""100002690"", ""100006967"", ""100005853"", ""100005854"", ""100005855"", ""100006511"", ""100006513"", ""100006830"", ""100007908"", ""100006512"", ""100005572"", ""100015191"", ""100017461""], ""preferred"": ""100006510"", ""type"": ""fundref""}, {""all"": [""grid.26009.3d""], ""preferred"": ""grid.26009.3d"", ""type"": ""grid""}, {""all"": [""0000 0004 1936 7961""], ""preferred"": null, ""type"": ""isni""}, {""all"": [""Q168751"", ""Q5339852""], ""preferred"": ""Q168751"", ""type"": ""wikidata""}], ""candidate_relationships"": [{""id"": ""https://ror.org/04sr5ys16"", ""label"": ""Duke Kunshan University"", ""type"": ""child""}, {""id"": ""https://ror.org/02j1m6098"", ""label"": ""Duke-NUS Medical School"", ""type"": ""child""}, {""id"": ""https://ror.org/02yjqwr70"", ""label"": ""Triangle Center for Evolutionary Medicine"", ""type"": ""child""}, {""id"": ""https://ror.org/01s91ey96"", ""label"": ""Renaissance Computing Institute"", ""type"": ""child""}, {""id"": ""https://ror.org/03vnj0h28"", ""label"": ""Duke Children's Hospital & Health Center"", ""type"": ""related""}, {""id"": ""https://ror.org/03wfqwh68"", ""label"": ""Duke University Health System"", ""type"": ""related""}, {""id"": ""https://ror.org/04bct7p84"", ""label"": ""Duke University Hospital"", ""type"": ""related""}, {""id"": ""https://ror.org/034adnw64"", ""label"": ""Durham VA Medical Center"", ""type"": ""related""}, {""id"": ""https://ror.org/00mkh7345"", ""label"": ""Hubbard Brook Long Term Ecological Research"", ""type"": ""related""}, {""id"": ""https://ror.org/017vyhs10"", ""label"": ""Moorea Coral Reef Long Term Ecological Research"", ""type"": ""related""}, {""id"": ""https://ror.org/01txfgz53"", ""label"": ""Center for Statistics and Applications in Forensic Evidence"", ""type"": ""related""}], ""ror_number_of_results"": 13085, ""ror_request_url"": ""https://api.ror.org/organizations?query=Duke+University&page=1"", ""ror_time_taken"": 18, ""source_payload_version"": ""ror_api_v2""}",2026-06-02T08:28:25.777709+00:00
org_identifier_candidate_dc9890629765b0ba,org_clinical-training-site-duke-university_44996b652787,Duke University,clinical_training_site,5,ROR,Duke University,ror,https://ror.org/04bct7p84,Duke University Hospital,healthcare,United States,https://www.dukehealth.org/hospitals/duke-university-hospital/home; https://en.wikipedia.org/wiki/Duke_University_Hospital,weak_identifier_candidate,0.7,best_alias=Duke University Hospital; name_ratio=0.769; query_token_coverage=1.000; candidate_token_coverage=0.667; token_jaccard=0.667; identity_token_overlap=1; identity_token_jaccard=1.000; best_context_alias=Duke University; context_name_ratio=1.000; context_token_jaccard=1.000; relationship_context_match_not_identifier_match; candidate_label_matches_requested_surface; ror_type_healthcare; country_us,"{""best_alias"": ""Duke University Hospital"", ""candidate_aliases"": [""Duke Hospital"", ""Duke University Hospital"", ""Duke Medical Center"", ""Duke University Health System"", ""Duke University""], ""candidate_external_ids"": [{""all"": [""grid.189509.c""], ""preferred"": ""grid.189509.c"", ""type"": ""grid""}, {""all"": [""0000 0001 0024 1216""], ""preferred"": null, ""type"": ""isni""}, {""all"": [""Q5312894""], ""preferred"": null, ""type"": ""wikidata""}], ""candidate_relationships"": [{""id"": ""https://ror.org/03njmea73"", ""label"": ""Duke Medical Center"", ""type"": ""parent""}, {""id"": ""https://ror.org/03wfqwh68"", ""label"": ""Duke University Health System"", ""type"": ""parent""}, {""id"": ""https://ror.org/00py81415"", ""label"": ""Duke University"", ""type"": ""related""}], ""ror_number_of_results"": 13085, ""ror_request_url"": ""https://api.ror.org/organizations?query=Duke+University&page=1"", ""ror_time_taken"": 18, ""source_payload_version"": ""ror_api_v2""}",2026-06-02T08:28:25.777709+00:00
org_identifier_candidate_85a067a7a76bbdb8,org_clinical-training-site-duke-university_44996b652787,Duke University,clinical_training_site,5,ROR,Duke University,ror,https://ror.org/04sr5ys16,Duke Kunshan University,education; funder,China,https://dukekunshan.edu.cn/; https://en.wikipedia.org/wiki/Duke_Kunshan_University,weak_identifier_candidate,0.7,best_alias=Duke Kunshan University; name_ratio=0.789; query_token_coverage=1.000; candidate_token_coverage=0.667; token_jaccard=0.667; identity_token_overlap=1; identity_token_jaccard=0.500; best_context_alias=Duke University; context_name_ratio=1.000; context_token_jaccard=1.000; relationship_context_match_not_identifier_match; candidate_label_matches_requested_surface; ror_type_education,"{""best_alias"": ""Duke Kunshan University"", ""candidate_aliases"": [""DKU"", ""Duke Kunshan University"", ""昆山杜克大学"", ""Duke University"", ""Wuhan University""], ""candidate_external_ids"": [{""all"": [""501100015671""], ""preferred"": ""501100015671"", ""type"": ""fundref""}, {""all"": [""grid.448631.c""], ""preferred"": ""grid.448631.c"", ""type"": ""grid""}, {""all"": [""0000 0004 5903 2808""], ""preferred"": null, ""type"": ""isni""}, {""all"": [""Q1391751""], ""preferred"": null, ""type"": ""wikidata""}], ""candidate_relationships"": [{""id"": ""https://ror.org/00py81415"", ""label"": ""Duke University"", ""type"": ""parent""}, {""id"": ""https://ror.org/033vjfk17"", ""label"": ""Wuhan University"", ""type"": ""parent""}], ""ror_number_of_results"": 13085, ""ror_request_url"": ""https://api.ror.org/organizations?query=Duke+University&page=1"", ""ror_time_taken"": 18, ""source_payload_version"": ""ror_api_v2""}",2026-06-02T08:28:25.777709+00:00
org_identifier_candidate_c1a6dafd15d6c5f5,org_medical-school-eastern-virginia-medical-school_87d92a8002d5,Eastern Virginia Medical School,medical_school,5,ROR,Eastern Virginia Medical School,ror,https://ror.org/056hr4255,Eastern Virginia Medical School,education; funder,United States,https://www.evms.edu; https://en.wikipedia.org/wiki/Eastern_Virginia_Medical_School,strong_identifier_candidate,0.98,best_alias=Eastern Virginia Medical School; name_ratio=1.000; query_token_coverage=1.000; candidate_token_coverage=1.000; token_jaccard=1.000; identity_token_overlap=2; identity_token_jaccard=1.000; exact_alias_match; candidate_label_matches_requested_surface; ror_type_education; country_us,"{""best_alias"": ""Eastern Virginia Medical School"", ""candidate_aliases"": [""EVMS"", ""Eastern Virginia Medical School"", ""Sentara Norfolk General Hospital""], ""candidate_external_ids"": [{""all"": [""100013965""], ""preferred"": ""100013965"", ""type"": ""fundref""}, {""all"": [""grid.255414.3""], ""preferred"": ""grid.255414.3"", ""type"": ""grid""}, {""all"": [""0000 0001 2182 3733""], ""preferred"": null, ""type"": ""isni""}, {""all"": [""Q5330559""], ""preferred"": null, ""type"": ""wikidata""}], ""candidate_relationships"": [{""id"": ""https://ror.org/03fwxcd28"", ""label"": ""Sentara Norfolk General Hospital"", ""type"": ""related""}], ""ror_number_of_results"": 5977, ""ror_request_url"": ""https://api.ror.org/organizations?query=Eastern+Virginia+Medical+School&page=1"", ""ror_time_taken"": 13, ""source_payload_version"": ""ror_api_v2""}",2026-06-02T09:25:03.653647+00:00
org_identifier_candidate_8bd050417f681cc9,org_medical-school-eastern-virginia-medical-school_87d92a8002d5,Eastern Virginia Medical School,medical_school,5,ROR,Eastern Virginia Medical School,ror,https://ror.org/025q3xb93,FEATI University,education,Philippines,http://www.featiu.edu.ph/; https://en.wikipedia.org/wiki/FEATI_University,low_signal_identifier_candidate,0.55,best_alias=Far Eastern Aeronautics School; name_ratio=0.656; query_token_coverage=0.500; candidate_token_coverage=0.500; token_jaccard=0.333; identity_token_overlap=1; identity_token_jaccard=0.250; candidate_name_not_school_specific_review; ror_type_education,"{""best_alias"": ""Far Eastern Aeronautics School"", ""candidate_aliases"": [""FEATI University"", ""Far Eastern Aeronautics School""], ""candidate_external_ids"": [{""all"": [""grid.443174.1""], ""preferred"": ""grid.443174.1"", ""type"": ""grid""}, {""all"": [""0000 0004 1798 2688""], ""preferred"": null, ""type"": ""isni""}, {""all"": [""Q5425312""], ""preferred"": null, ""type"": ""wikidata""}], ""candidate_relationships"": [], ""ror_number_of_results"": 5977, ""ror_request_url"": ""https://api.ror.org/organizations?query=Eastern+Virginia+Medical+School&page=1"", ""ror_time_taken"": 13, ""source_payload_version"": ""ror_api_v2""}",2026-06-02T09:25:03.653647+00:00
org_identifier_candidate_9883b3c6c4a7b288,org_medical-school-eastern-virginia-medical-school_87d92a8002d5,Eastern Virginia Medical School,medical_school,5,ROR,Eastern Virginia Medical School,ror,https://ror.org/02fz4b004,Eastern Shore of Virginia Broadband Authority,government,United States,https://esvba.com/,low_signal_identifier_candidate,0.55,best_alias=Eastern Shore of Virginia Broadband Authority; name_ratio=0.579; query_token_coverage=0.500; candidate_token_coverage=0.400; token_jaccard=0.286; identity_token_overlap=2; identity_token_jaccard=0.400; candidate_name_not_school_specific_review; country_us,"{""best_alias"": ""Eastern Shore of Virginia Broadband Authority"", ""candidate_aliases"": [""ESVBA"", ""Eastern Shore of Virginia Broadband Authority""], ""candidate_external_ids"": [{""all"": [""grid.427050.4""], ""preferred"": ""grid.427050.4"", ""type"": ""grid""}, {""all"": [""Q30285941""], ""preferred"": null, ""type"": ""wikidata""}], ""candidate_relationships"": [], ""ror_number_of_results"": 5977, ""ror_request_url"": ""https://api.ror.org/organizations?query=Eastern+Virginia+Medical+School&page=1"", ""ror_time_taken"": 13, ""source_payload_version"": ""ror_api_v2""}",2026-06-02T09:25:03.653647+00:00
org_identifier_candidate_94dfc4417135d249,org_clinical-training-site-johns-hopkins-university_3d3b23ae324e,Johns Hopkins University,clinical_training_site,5,ROR,Johns Hopkins University,ror,https://ror.org/00za53h95,Johns Hopkins University,education; funder,United States,https://www.jhu.edu/; http://en.wikipedia.org/wiki/Johns_Hopkins_University,strong_identifier_candidate,0.98,best_alias=Johns Hopkins University; name_ratio=1.000; query_token_coverage=1.000; candidate_token_coverage=1.000; token_jaccard=1.000; identity_token_overlap=2; identity_token_jaccard=1.000; exact_alias_match; candidate_label_matches_requested_surface; ror_type_education; country_us,"{""best_alias"": ""Johns Hopkins University"", ""candidate_aliases"": [""JHU"", ""Johns Hopkins University"", ""Universidad Johns Hopkins"", ""Johns Hopkins Berman Institute of Bioethics"", ""Johns Hopkins Center for Communication Programs"", ""Johns Hopkins University Applied Physics Laboratory"", ""Johns Hopkins University SAIS Bologna Center"", ""Johns Hopkins University – Nanjing University Center for Chinese and American Studies"", ""Maryland Space Grant Consortium"", ""PARADIM"", ""Materials Science in Extreme Environments University Research Alliance"", ""Johns Hopkins University Center for AIDS Research"", ""Hopkins Extreme Materials Institute"", ""Packard Center"", ""Johns Hopkins University Press"", ""Johns Hopkins Materials Characterization and Processing Facility"", ""Hospital Punta Pacifica"", ""Howard County General Hospital"", ""Johns Hopkins All Children's Hospital"", ""Johns Hopkins Bayview Medical Center""], ""candidate_external_ids"": [{""all"": [""100007880"", ""100005932"", ""100005952"", ""100009810"", ""100010489"", ""100007228"", ""100008309"", ""100008911"", ""100005542"", ""100009053"", ""100008632"", ""100011121"", ""100011780"", ""100012302"", ""100012315"", ""100012800"", ""100013682"", ""100014582"", ""100015981"", ""100017780"", ""100018084"", ""100019003"", ""100019660"", ""100019941""], ""preferred"": ""100007880"", ""type"": ""fundref""}, {""all"": [""grid.21107.35""], ""preferred"": ""grid.21107.35"", ""type"": ""grid""}, {""all"": [""0000 0001 2171 9311""], ""preferred"": null, ""type"": ""isni""}, {""all"": [""Q193727""], ""preferred"": null, ""type"": ""wikidata""}], ""candidate_relationships"": [{""id"": ""https://ror.org/00gzx6s15"", ""label"": ""Johns Hopkins Berman Institute of Bioethics"", ""type"": ""child""}, {""id"": ""https://ror.org/05hs7zv85"", ""label"": ""Johns Hopkins Center for Communication Programs"", ""type"": ""child""}, {""id"": ""https://ror.org/029pp9z10"", ""label"": ""Johns Hopkins University Applied Physics Laboratory"", ""type"": ""child""}, {""id"": ""https://ror.org/02nckqd02"", ""label"": ""Johns Hopkins University SAIS Bologna Center"", ""type"": ""child""}, {""id"": ""https://ror.org/05ajv1r64"", ""label"": ""Johns Hopkins University – Nanjing University Center for Chinese and American Studies"", ""type"": ""child""}, {""id"": ""https://ror.org/02k2r5455"", ""label"": ""Maryland Space Grant Consortium"", ""type"": ""child""}, {""id"": ""https://ror.org/04pw1zg89"", ""label"": ""PARADIM"", ""type"": ""child""}, {""id"": ""https://ror.org/04n07f274"", ""label"": ""Materials Science in Extreme Environments University Research Alliance"", ""type"": ""child""}, {""id"": ""https://ror.org/05n52x113"", ""label"": ""Johns Hopkins University Center for AIDS Research"", ""type"": ""child""}, {""id"": ""https://ror.org/02ed2th17"", ""label"": ""Hopkins Extreme Materials Institute"", ""type"": ""child""}, {""id"": ""https://ror.org/042fhmq33"", ""label"": ""Packard Center"", ""type"": ""child""}, {""id"": ""https://ror.org/00s4mzv66"", ""label"": ""Johns Hopkins University Press"", ""type"": ""child""}, {""id"": ""https://ror.org/03ngj3k57"", ""label"": ""Johns Hopkins Materials Characterization and Processing Facility"", ""type"": ""child""}, {""id"": ""https://ror.org/01a48y329"", ""label"": ""Hospital Punta Pacifica"", ""type"": ""related""}, {""id"": ""https://ror.org/05mgsm482"", ""label"": ""Howard County General Hospital"", ""type"": ""related""}, {""id"": ""https://ror.org/013x5cp73"", ""label"": ""Johns Hopkins All Children's Hospital"", ""type"": ""related""}, {""id"": ""https://ror.org/04pwc8466"", ""label"": ""Johns Hopkins Bayview Medical Center"", ""type"": ""related""}, {""id"": ""https://ror.org/03fqqej38"", ""label"": ""Johns Hopkins Children's Center"", ""type"": ""related""}, {""id"": ""https://ror.org/037zgn354"", ""label"": ""Johns Hopkins Medicine"", ""type"": ""related""}, {""id"": ""https://ror.org/02tc4ww71"", ""label"": ""Peninsula Regional Medical Center"", ""type"": ""related""}, {""id"": ""https://ror.org/04k820v98"", ""label"": ""Saudi Aramco Medical Services Organization"", ""type"": ""related""}, {""id"": ""https://ror.org/007a5h107"", ""label"": ""Tawam Hospital"", ""type"": ""related""}, {""id"": ""https://ror.org/02wavzm11"", ""label"": ""Konza Prairie Long Term Ecological Research"", ""type"": ""related""}], ""ror_number_of_results"": 13098, ""ror_request_url"": ""https://api.ror.org/organizations?query=Johns+Hopkins+University&page=1"", ""ror_time_taken"": 18, ""source_payload_version"": ""ror_api_v2""}",2026-06-02T09:25:03.653647+00:00
org_identifier_candidate_63abe4dd752e945a,org_clinical-training-site-johns-hopkins-university_3d3b23ae324e,Johns Hopkins University,clinical_training_site,5,ROR,Johns Hopkins University,ror,https://ror.org/00s4mzv66,Johns Hopkins University Press,funder; other,United States,https://www.press.jhu.edu; https://en.wikipedia.org/wiki/Johns_Hopkins_University_Press,review_identifier_candidate,0.88,best_alias=Johns Hopkins University Press; name_ratio=0.889; query_token_coverage=1.000; candidate_token_coverage=0.750; token_jaccard=0.750; identity_token_overlap=2; identity_token_jaccard=1.000; best_context_alias=Johns Hopkins University; context_name_ratio=1.000; context_token_jaccard=1.000; relationship_context_match_not_identifier_match; candidate_label_matches_requested_surface; country_us,"{""best_alias"": ""Johns Hopkins University Press"", ""candidate_aliases"": [""JHU Press"", ""JHUP"", ""Johns Hopkins University Press"", ""Johns Hopkins University""], ""candidate_external_ids"": [{""all"": [""100019748""], ""preferred"": ""100019748"", ""type"": ""fundref""}, {""all"": [""0000 0001 0747 2869""], ""preferred"": ""0000 0001 0747 2869"", ""type"": ""isni""}, {""all"": [""Q1645059""], ""preferred"": ""Q1645059"", ""type"": ""wikidata""}], ""candidate_relationships"": [{""id"": ""https://ror.org/00za53h95"", ""label"": ""Johns Hopkins University"", ""type"": ""parent""}], ""ror_number_of_results"": 13098, ""ror_request_url"": ""https://api.ror.org/organizations?query=Johns+Hopkins+University&page=1"", ""ror_time_taken"": 18, ""source_payload_version"": ""ror_api_v2""}",2026-06-02T09:25:03.653647+00:00
